event_id,ts,rider_id,region_id,arm,reward_binary,reward_revenue,region_id,hour,segment,rider_conv,context_score
4949,2025-12-01 07:45:00,14,13,1.0,1,0.874,13,7,5,0.8399999999664,0.1198
5276,2025-12-01 08:25:00,14,19,0.0,1,1.28,19,8,5,0.8399999999664,0.5237
5349,2025-12-01 08:35:00,14,8,0.5,1,0.889,8,8,5,0.8399999999664,0.0642
6136,2025-12-01 10:30:00,14,18,0.5,1,2.061,18,10,5,0.8399999999664,-0.066
6908,2025-12-01 12:25:00,14,13,1.0,1,0.874,13,12,5,0.8399999999664,0.3059
7237,2025-12-01 13:20:00,14,11,0.5,1,1.439,11,13,5,0.8399999999664,0.425
8371,2025-12-01 17:05:00,14,16,0.5,1,0.78,16,17,5,0.8399999999664,-0.0327
8756,2025-12-01 18:30:00,14,15,0.0,0,0.0,15,18,5,0.8399999999664,1.322
9342,2025-12-01 21:05:00,14,7,0.5,0,0.0,7,21,5,0.8399999999664,0.7638
9553,2025-12-01 21:55:00,14,14,0.5,0,0.0,14,21,5,0.8399999999664,-1.6149
9683,2025-12-01 22:35:00,14,5,1.0,1,1.109,5,22,5,0.8399999999664,-0.4324
2575,2025-12-01 03:30:00,15,15,0.5,1,1.275,15,3,1,0.9374999999414062,-0.3197
3138,2025-12-01 04:25:00,15,0,0.5,1,1.378,0,4,1,0.9374999999414062,0.1752
4248,2025-12-01 06:25:00,15,4,0.5,1,2.146,4,6,1,0.9374999999414062,0.6332
4391,2025-12-01 06:40:00,15,10,0.5,1,2.435,10,6,1,0.9374999999414062,0.3851
5400,2025-12-01 08:40:00,15,11,1.0,1,0.939,11,8,1,0.9374999999414062,1.2071
5478,2025-12-01 08:50:00,15,13,0.5,1,1.374,13,8,1,0.9374999999414062,1.1855
5722,2025-12-01 09:25:00,15,14,1.0,1,0.625,14,9,1,0.9374999999414062,0.3092
5735,2025-12-01 09:30:00,15,1,1.0,1,0.188,1,9,1,0.9374999999414062,0.1062
7632,2025-12-01 14:30:00,15,13,1.0,1,0.874,13,14,1,0.9374999999414062,-0.014
7677,2025-12-01 14:40:00,15,1,0.5,1,0.688,1,14,1,0.9374999999414062,0.2109
7962,2025-12-01 15:40:00,15,1,1.0,1,0.188,1,15,1,0.9374999999414062,-0.1235
8043,2025-12-01 15:55:00,15,13,0.0,1,1.874,13,15,1,0.9374999999414062,0.5105
8052,2025-12-01 16:00:00,15,1,1.0,1,0.188,1,16,1,0.9374999999414062,0.1856
8166,2025-12-01 16:20:00,15,16,0.5,1,0.78,16,16,1,0.9374999999414062,0.7288
8502,2025-12-01 17:35:00,15,10,0.0,0,0.0,10,17,1,0.9374999999414062,0.2736
9710,2025-12-01 22:45:00,15,4,1.0,1,1.646,4,22,1,0.9374999999414062,-0.0264
114,2025-12-01 00:05:00,16,16,1.0,1,0.28,16,0,4,0.8421052631135734,1.099
1259,2025-12-01 01:40:00,16,4,0.5,1,2.146,4,1,4,0.8421052631135734,0.3506
1743,2025-12-01 02:20:00,16,1,1.0,1,0.188,1,2,4,0.8421052631135734,-0.5324
1838,2025-12-01 02:25:00,16,10,0.5,1,2.435,10,2,4,0.8421052631135734,-0.7525
3748,2025-12-01 05:25:00,16,14,1.0,0,0.0,14,5,4,0.8421052631135734,0.0725
4082,2025-12-01 06:05:00,16,0,0.5,1,1.378,0,6,4,0.8421052631135734,-0.3487
4223,2025-12-01 06:20:00,16,13,1.0,1,0.874,13,6,4,0.8421052631135734,-0.1548
4491,2025-12-01 06:50:00,16,19,1.0,1,0.28,19,6,4,0.8421052631135734,-0.0769
4548,2025-12-01 07:00:00,16,4,0.0,1,2.646,4,7,4,0.8421052631135734,-0.1346
5227,2025-12-01 08:20:00,16,13,0.0,1,1.874,13,8,4,0.8421052631135734,-0.7608
5537,2025-12-01 09:00:00,16,4,0.0,1,2.646,4,9,4,0.8421052631135734,-0.5035
5595,2025-12-01 09:05:00,16,12,0.0,0,0.0,12,9,4,0.8421052631135734,-0.5313
6409,2025-12-01 11:10:00,16,8,0.5,1,0.889,8,11,4,0.8421052631135734,0.4159
6865,2025-12-01 12:20:00,16,7,0.5,1,2.441,7,12,4,0.8421052631135734,0.2534
6937,2025-12-01 12:30:00,16,8,1.0,1,0.389,8,12,4,0.8421052631135734,-0.5373
6999,2025-12-01 12:40:00,16,15,0.0,1,1.775,15,12,4,0.8421052631135734,-0.3804
7360,2025-12-01 13:40:00,16,11,0.0,0,0.0,11,13,4,0.8421052631135734,0.7139
9168,2025-12-01 20:20:00,16,1,0.0,1,1.188,1,20,4,0.8421052631135734,-0.2242
9371,2025-12-01 21:10:00,16,11,1.0,1,0.939,11,21,4,0.8421052631135734,0.8276
153,2025-12-01 00:10:00,17,6,0.5,1,1.763,6,0,5,0.8888888888559671,-0.2566
456,2025-12-01 00:30:00,17,14,1.0,1,0.625,14,0,5,0.8888888888559671,-0.606
532,2025-12-01 00:40:00,17,0,0.0,1,1.878,0,0,5,0.8888888888559671,1.0884
696,2025-12-01 00:50:00,17,6,0.5,1,1.763,6,0,5,0.8888888888559671,-0.7936
1501,2025-12-01 01:55:00,17,17,1.0,1,1.574,17,1,5,0.8888888888559671,0.0646
2640,2025-12-01 03:35:00,17,18,0.5,1,2.061,18,3,5,0.8888888888559671,-0.7801
2817,2025-12-01 03:50:00,17,15,0.5,1,1.275,15,3,5,0.8888888888559671,0.9576
2999,2025-12-01 04:10:00,17,2,1.0,1,1.572,2,4,5,0.8888888888559671,-0.2773
3400,2025-12-01 04:50:00,17,0,0.0,1,1.878,0,4,5,0.8888888888559671,-0.6254
3529,2025-12-01 05:00:00,17,10,1.0,1,1.935,10,5,5,0.8888888888559671,0.7052
3780,2025-12-01 05:30:00,17,5,0.5,1,1.609,5,5,5,0.8888888888559671,-0.2732
4279,2025-12-01 06:25:00,17,18,0.0,1,2.561,18,6,5,0.8888888888559671,-0.5483
4789,2025-12-01 07:25:00,17,13,1.0,0,0.0,13,7,5,0.8888888888559671,-0.6257
5309,2025-12-01 08:30:00,17,14,0.0,1,1.625,14,8,5,0.8888888888559671,0.4625
5655,2025-12-01 09:15:00,17,15,0.5,1,1.275,15,9,5,0.8888888888559671,0.3899
5776,2025-12-01 09:35:00,17,6,1.0,1,1.263,6,9,5,0.8888888888559671,-0.4557
5805,2025-12-01 09:40:00,17,3,1.0,1,0.742,3,9,5,0.8888888888559671,-0.3916
6421,2025-12-01 11:10:00,17,16,0.0,1,1.28,16,11,5,0.8888888888559671,-0.4795
7200,2025-12-01 13:10:00,17,19,0.0,0,0.0,19,13,5,0.8888888888559671,-0.7774
7496,2025-12-01 14:05:00,17,7,1.0,1,1.941,7,14,5,0.8888888888559671,0.0604
8670,2025-12-01 18:10:00,17,10,0.5,0,0.0,10,18,5,0.8888888888559671,0.6954
8754,2025-12-01 18:30:00,17,14,0.0,1,1.625,14,18,5,0.8888888888559671,0.2621
9068,2025-12-01 19:55:00,17,0,1.0,1,0.878,0,19,5,0.8888888888559671,0.3963
9108,2025-12-01 20:05:00,17,1,0.5,1,0.688,1,20,5,0.8888888888559671,1.5449
9341,2025-12-01 21:05:00,17,4,0.5,1,2.146,4,21,5,0.8888888888559671,0.7912
9534,2025-12-01 21:50:00,17,15,0.5,1,1.275,15,21,5,0.8888888888559671,-0.7251
9707,2025-12-01 22:45:00,17,1,0.5,1,0.688,1,22,5,0.8888888888559671,0.1061
665,2025-12-01 00:45:00,18,17,0.0,0,0.0,17,0,0,0.7222222221820987,-0.4461
1725,2025-12-01 02:15:00,18,16,0.5,1,0.78,16,2,0,0.7222222221820987,0.4645
1767,2025-12-01 02:20:00,18,8,0.5,1,0.889,8,2,0,0.7222222221820987,-0.5701
3495,2025-12-01 04:55:00,18,15,0.5,1,1.275,15,4,0,0.7222222221820987,-0.1383
3545,2025-12-01 05:00:00,18,18,0.0,0,0.0,18,5,0,0.7222222221820987,-0.2456
3562,2025-12-01 05:05:00,18,3,0.0,1,1.742,3,5,0,0.7222222221820987,0.4248
5140,2025-12-01 08:10:00,18,4,0.5,0,0.0,4,8,0,0.7222222221820987,0.1432
5582,2025-12-01 09:05:00,18,6,1.0,1,1.263,6,9,0,0.7222222221820987,0.1058
5759,2025-12-01 09:30:00,18,16,0.0,1,1.28,16,9,0,0.7222222221820987,0.0682
6164,2025-12-01 10:35:00,18,18,0.0,1,2.561,18,10,0,0.7222222221820987,-0.0958
6426,2025-12-01 11:10:00,18,18,0.5,1,2.061,18,11,0,0.7222222221820987,0.4789
7236,2025-12-01 13:20:00,18,10,0.0,1,2.935,10,13,0,0.7222222221820987,-0.3141
7660,2025-12-01 14:35:00,18,8,0.0,1,1.389,8,14,0,0.7222222221820987,0.2334
8232,2025-12-01 16:35:00,18,7,0.0,1,2.941,7,16,0,0.7222222221820987,0.2413
8260,2025-12-01 16:40:00,18,12,0.5,0,0.0,12,16,0,0.7222222221820987,-0.4111
8466,2025-12-01 17:30:00,18,7,0.0,1,2.941,7,17,0,0.7222222221820987,0.6331
8919,2025-12-01 19:15:00,18,0,1.0,1,0.878,0,19,0,0.7222222221820987,-0.4673
9459,2025-12-01 21:35:00,18,2,0.5,0,0.0,2,21,0,0.7222222221820987,0.2116
1175,2025-12-01 01:30:00,19,7,0.0,0,0.0,7,1,4,0.8571428571020409,0.1627
1673,2025-12-01 02:10:00,19,18,1.0,1,1.561,18,2,4,0.8571428571020409,0.4265
1802,2025-12-01 02:20:00,19,18,0.0,1,2.561,18,2,4,0.8571428571020409,0.3189
2535,2025-12-01 03:30:00,19,3,0.5,1,1.242,3,3,4,0.8571428571020409,-0.8708
2728,2025-12-01 03:45:00,19,5,1.0,1,1.109,5,3,4,0.8571428571020409,-0.5021
2739,2025-12-01 03:45:00,19,10,0.5,1,2.435,10,3,4,0.8571428571020409,-0.3164
3199,2025-12-01 04:30:00,19,6,0.0,0,0.0,6,4,4,0.8571428571020409,0.5751
3219,2025-12-01 04:30:00,19,14,0.5,1,1.125,14,4,4,0.8571428571020409,-0.5441
4556,2025-12-01 07:00:00,19,7,1.0,1,1.941,7,7,4,0.8571428571020409,-0.157
5770,2025-12-01 09:35:00,19,1,0.0,1,1.188,1,9,4,0.8571428571020409,-0.1164
6163,2025-12-01 10:35:00,19,18,1.0,1,1.561,18,10,4,0.8571428571020409,-0.4623
6268,2025-12-01 10:55:00,19,2,1.0,1,1.572,2,10,4,0.8571428571020409,-0.8451
6515,2025-12-01 11:25:00,19,14,1.0,1,0.625,14,11,4,0.8571428571020409,0.2956
6519,2025-12-01 11:25:00,19,16,1.0,1,0.28,16,11,4,0.8571428571020409,-0.2291
6683,2025-12-01 11:50:00,19,16,1.0,1,0.28,16,11,4,0.8571428571020409,0.4401
7361,2025-12-01 13:40:00,19,11,1.0,1,0.939,11,13,4,0.8571428571020409,0.0614
7635,2025-12-01 14:30:00,19,13,0.5,1,1.374,13,14,4,0.8571428571020409,0.4163
9287,2025-12-01 20:50:00,19,11,0.0,0,0.0,11,20,4,0.8571428571020409,-0.3348
9309,2025-12-01 20:55:00,19,13,0.5,1,1.374,13,20,4,0.8571428571020409,-0.7052
9547,2025-12-01 21:55:00,19,6,1.0,1,1.263,6,21,4,0.8571428571020409,0.4289
9581,2025-12-01 22:05:00,19,2,1.0,1,1.572,2,22,4,0.8571428571020409,-0.6835
1273,2025-12-01 01:40:00,20,10,0.5,1,2.435,10,1,1,0.7499999999625,0.4261
2297,2025-12-01 03:05:00,20,18,1.0,1,1.561,18,3,1,0.7499999999625,-0.0818
2490,2025-12-01 03:25:00,20,8,0.0,1,1.389,8,3,1,0.7499999999625,0.431
3139,2025-12-01 04:25:00,20,1,1.0,1,0.188,1,4,1,0.7499999999625,-0.3863
3166,2025-12-01 04:25:00,20,13,0.5,1,1.374,13,4,1,0.7499999999625,-0.2346
4814,2025-12-01 07:30:00,20,2,0.0,0,0.0,2,7,1,0.7499999999625,0.1602
4845,2025-12-01 07:30:00,20,19,1.0,1,0.28,19,7,1,0.7499999999625,0.9806
5416,2025-12-01 08:45:00,20,1,1.0,1,0.188,1,8,1,0.7499999999625,0.5352
5551,2025-12-01 09:00:00,20,13,0.0,0,0.0,13,9,1,0.7499999999625,-0.0205
6333,2025-12-01 11:00:00,20,18,1.0,1,1.561,18,11,1,0.7499999999625,0.3142
6390,2025-12-01 11:10:00,20,2,0.5,1,2.072,2,11,1,0.7499999999625,0.2617
6800,2025-12-01 12:05:00,20,18,0.5,1,2.061,18,12,1,0.7499999999625,-0.2935
7332,2025-12-01 13:35:00,20,16,0.5,0,0.0,16,13,1,0.7499999999625,-0.1804
7639,2025-12-01 14:30:00,20,15,0.5,1,1.275,15,14,1,0.7499999999625,0.5913
8013,2025-12-01 15:50:00,20,2,1.0,1,1.572,2,15,1,0.7499999999625,-0.1045
8214,2025-12-01 16:30:00,20,16,0.0,0,0.0,16,16,1,0.7499999999625,-0.7496
8449,2025-12-01 17:25:00,20,10,0.5,0,0.0,10,17,1,0.7499999999625,-0.0566
8508,2025-12-01 17:35:00,20,18,1.0,1,1.561,18,17,1,0.7499999999625,-0.7949
9267,2025-12-01 20:45:00,20,6,1.0,1,1.263,6,20,1,0.7499999999625,0.2491
9661,2025-12-01 22:30:00,20,0,1.0,1,0.878,0,22,1,0.7499999999625,-0.8198
367,2025-12-01 00:25:00,21,10,0.5,1,2.435,10,0,1,0.79999999996,-0.2867
672,2025-12-01 00:45:00,21,18,0.5,1,2.061,18,0,1,0.79999999996,-0.2842
978,2025-12-01 01:15:00,21,4,0.5,1,2.146,4,1,1,0.79999999996,0.6361
1201,2025-12-01 01:35:00,21,0,0.0,1,1.878,0,1,1,0.79999999996,-0.1506
1665,2025-12-01 02:10:00,21,16,0.5,1,0.78,16,2,1,0.79999999996,-0.0042
1681,2025-12-01 02:15:00,21,0,0.0,0,0.0,0,2,1,0.79999999996,0.1377
2778,2025-12-01 03:50:00,21,1,0.5,1,0.688,1,3,1,0.79999999996,0.0049
2987,2025-12-01 04:05:00,21,15,1.0,1,0.775,15,4,1,0.79999999996,0.7607
3258,2025-12-01 04:35:00,21,10,0.5,1,2.435,10,4,1,0.79999999996,0.3765
3705,2025-12-01 05:20:00,21,13,0.5,1,1.374,13,5,1,0.79999999996,-0.3424
3981,2025-12-01 05:50:00,21,15,1.0,1,0.775,15,5,1,0.79999999996,-0.1575
4579,2025-12-01 07:00:00,21,19,0.0,0,0.0,19,7,1,0.79999999996,-0.5573
5562,2025-12-01 09:00:00,21,16,1.0,1,0.28,16,9,1,0.79999999996,0.8571
6467,2025-12-01 11:20:00,21,2,0.0,0,0.0,2,11,1,0.79999999996,-0.742
7466,2025-12-01 14:00:00,21,0,0.5,1,1.378,0,14,1,0.79999999996,0.7777
7615,2025-12-01 14:30:00,21,2,0.5,1,2.072,2,14,1,0.79999999996,0.0547
7908,2025-12-01 15:25:00,21,16,0.0,0,0.0,16,15,1,0.79999999996,0.1643
8055,2025-12-01 16:00:00,21,4,0.5,1,2.146,4,16,1,0.79999999996,-0.7588
8233,2025-12-01 16:35:00,21,8,1.0,1,0.389,8,16,1,0.79999999996,0.5221
8610,2025-12-01 18:00:00,21,1,1.0,1,0.188,1,18,1,0.79999999996,0.0784
960,2025-12-01 01:10:00,22,19,0.0,1,1.28,19,1,1,0.7499999999625,0.8497
1928,2025-12-01 02:35:00,22,2,0.0,0,0.0,2,2,1,0.7499999999625,0.4084
2149,2025-12-01 02:50:00,22,19,0.0,1,1.28,19,2,1,0.7499999999625,0.1327
2227,2025-12-01 03:00:00,22,8,1.0,1,0.389,8,3,1,0.7499999999625,-0.2933
2871,2025-12-01 03:55:00,22,11,0.5,1,1.439,11,3,1,0.7499999999625,-0.101
2890,2025-12-01 03:55:00,22,18,0.5,1,2.061,18,3,1,0.7499999999625,0.5911
3993,2025-12-01 05:55:00,22,0,1.0,1,0.878,0,5,1,0.7499999999625,0.7282
4558,2025-12-01 07:00:00,22,8,0.5,1,0.889,8,7,1,0.7499999999625,0.1917
4808,2025-12-01 07:30:00,22,1,1.0,1,0.188,1,7,1,0.7499999999625,-0.1983
6403,2025-12-01 11:10:00,22,5,0.5,1,1.609,5,11,1,0.7499999999625,-0.1499
6639,2025-12-01 11:45:00,22,13,0.5,1,1.374,13,11,1,0.7499999999625,0.5978
6938,2025-12-01 12:30:00,22,8,0.5,1,0.889,8,12,1,0.7499999999625,0.3327
7239,2025-12-01 13:20:00,22,14,0.0,1,1.625,14,13,1,0.7499999999625,0.4001
8037,2025-12-01 15:55:00,22,6,0.0,0,0.0,6,15,1,0.7499999999625,0.5023
8262,2025-12-01 16:40:00,22,13,0.0,1,1.874,13,16,1,0.7499999999625,-0.335
8547,2025-12-01 17:45:00,22,6,0.5,0,0.0,6,17,1,0.7499999999625,0.1467
8865,2025-12-01 19:00:00,22,8,0.0,0,0.0,8,19,1,0.7499999999625,0.0496
8977,2025-12-01 19:25:00,22,16,0.5,1,0.78,16,19,1,0.7499999999625,-0.2485
9243,2025-12-01 20:40:00,22,2,1.0,0,0.0,2,20,1,0.7499999999625,0.0884
9873,2025-12-01 23:35:00,22,14,0.5,1,1.125,14,23,1,0.7499999999625,-0.1157
120,2025-12-01 00:05:00,23,18,1.0,1,1.561,18,0,4,0.8124999999492187,0.0033
328,2025-12-01 00:25:00,23,0,0.0,0,0.0,0,0,4,0.8124999999492187,0.3632
962,2025-12-01 01:15:00,23,0,0.5,1,1.378,0,1,4,0.8124999999492187,-0.2587
1269,2025-12-01 01:40:00,23,8,1.0,1,0.389,8,1,4,0.8124999999492187,0.4269
2179,2025-12-01 02:55:00,23,8,0.0,1,1.389,8,2,4,0.8124999999492187,-0.0087
2226,2025-12-01 03:00:00,23,7,0.5,1,2.441,7,3,4,0.8124999999492187,0.3135
3169,2025-12-01 04:25:00,23,14,1.0,1,0.625,14,4,4,0.8124999999492187,-0.3845
4088,2025-12-01 06:05:00,23,4,1.0,0,0.0,4,6,4,0.8124999999492187,0.2029
4091,2025-12-01 06:05:00,23,4,0.0,0,0.0,4,6,4,0.8124999999492187,-0.969
4156,2025-12-01 06:15:00,23,0,0.0,1,1.878,0,6,4,0.8124999999492187,-0.2964
5854,2025-12-01 09:45:00,23,18,0.0,1,2.561,18,9,4,0.8124999999492187,-0.0923
5987,2025-12-01 10:10:00,23,6,0.5,1,1.763,6,10,4,0.8124999999492187,-1.0687
7056,2025-12-01 12:50:00,23,8,0.5,1,0.889,8,12,4,0.8124999999492187,-0.4729
7180,2025-12-01 13:10:00,23,6,1.0,1,1.263,6,13,4,0.8124999999492187,-1.0448
9502,2025-12-01 21:45:00,23,8,0.5,1,0.889,8,21,4,0.8124999999492187,1.1129
9711,2025-12-01 22:45:00,23,6,0.5,1,1.763,6,22,4,0.8124999999492187,-0.5814
2,2025-12-01 00:00:00,24,1,0.5,1,0.688,1,0,0,0.749999999953125,0.2011
174,2025-12-01 00:10:00,24,13,0.0,0,0.0,13,0,0,0.749999999953125,-0.762
555,2025-12-01 00:40:00,24,6,0.0,1,2.263,6,0,0,0.749999999953125,0.2183
2498,2025-12-01 03:25:00,24,11,0.5,1,1.439,11,3,0,0.749999999953125,-0.3833
3013,2025-12-01 04:10:00,24,6,0.5,0,0.0,6,4,0,0.749999999953125,-0.3254
3985,2025-12-01 05:50:00,24,18,0.5,1,2.061,18,5,0,0.749999999953125,0.6407
4042,2025-12-01 06:00:00,24,2,0.0,1,2.572,2,6,0,0.749999999953125,0.6521
4955,2025-12-01 07:45:00,24,15,0.0,1,1.775,15,7,0,0.749999999953125,-0.3517
5302,2025-12-01 08:30:00,24,8,0.0,1,1.389,8,8,0,0.749999999953125,-0.442
6753,2025-12-01 12:00:00,24,12,1.0,1,0.951,12,12,0,0.749999999953125,0.9295
6792,2025-12-01 12:05:00,24,15,1.0,1,0.775,15,12,0,0.749999999953125,0.6457
7653,2025-12-01 14:35:00,24,4,0.5,1,2.146,4,14,0,0.749999999953125,-0.2663
8032,2025-12-01 15:55:00,24,3,1.0,1,0.742,3,15,0,0.749999999953125,0.0397
8663,2025-12-01 18:10:00,24,3,0.5,1,1.242,3,18,0,0.749999999953125,0.9896
8992,2025-12-01 19:30:00,24,16,0.0,0,0.0,16,19,0,0.749999999953125,-0.1356
9933,2025-12-01 23:55:00,24,15,0.0,0,0.0,15,23,0,0.749999999953125,-0.0799
300,2025-12-01 00:20:00,25,10,0.0,0,0.0,10,0,0,0.6874999999570313,-0.2353
1067,2025-12-01 01:20:00,25,14,1.0,1,0.625,14,1,0,0.6874999999570313,0.1116
1171,2025-12-01 01:30:00,25,5,0.0,1,2.109,5,1,0,0.6874999999570313,0.8983
1871,2025-12-01 02:30:00,25,1,0.0,0,0.0,1,2,0,0.6874999999570313,-0.0366
2426,2025-12-01 03:20:00,25,3,0.0,0,0.0,3,3,0,0.6874999999570313,-0.5324
3608,2025-12-01 05:10:00,25,6,0.0,1,2.263,6,5,0,0.6874999999570313,0.0253
3923,2025-12-01 05:45:00,25,6,0.0,0,0.0,6,5,0,0.6874999999570313,-0.1914
3957,2025-12-01 05:50:00,25,5,0.5,0,0.0,5,5,0,0.6874999999570313,0.1333
4619,2025-12-01 07:05:00,25,18,0.0,1,2.561,18,7,0,0.6874999999570313,0.1717
5457,2025-12-01 08:50:00,25,2,0.0,1,2.572,2,8,0,0.6874999999570313,-0.2983
6497,2025-12-01 11:25:00,25,1,0.0,1,1.188,1,11,0,0.6874999999570313,-0.1985
7074,2025-12-01 12:55:00,25,0,0.0,1,1.878,0,12,0,0.6874999999570313,0.8178
8165,2025-12-01 16:20:00,25,15,0.5,1,1.275,15,16,0,0.6874999999570313,0.1413
8438,2025-12-01 17:25:00,25,2,0.5,1,2.072,2,17,0,0.6874999999570313,-0.242
8451,2025-12-01 17:25:00,25,14,1.0,1,0.625,14,17,0,0.6874999999570313,-0.3902
9578,2025-12-01 22:05:00,25,1,1.0,1,0.188,1,22,0,0.6874999999570313,0.5076
1076,2025-12-01 01:20:00,26,16,0.0,1,1.28,16,1,7,0.9374999999414062,-0.8597
1560,2025-12-01 02:05:00,26,2,0.5,1,2.072,2,2,7,0.9374999999414062,0.8694
1601,2025-12-01 02:05:00,26,15,0.5,0,0.0,15,2,7,0.9374999999414062,0.3489
2673,2025-12-01 03:40:00,26,7,1.0,1,1.941,7,3,7,0.9374999999414062,0.5215
4493,2025-12-01 06:50:00,26,19,1.0,1,0.28,19,6,7,0.9374999999414062,-0.2331
5093,2025-12-01 08:05:00,26,1,0.5,1,0.688,1,8,7,0.9374999999414062,0.3964
5212,2025-12-01 08:20:00,26,6,0.5,1,1.763,6,8,7,0.9374999999414062,0.2893
6571,2025-12-01 11:35:00,26,6,0.5,1,1.763,6,11,7,0.9374999999414062,0.3022
7417,2025-12-01 13:50:00,26,14,1.0,1,0.625,14,13,7,0.9374999999414062,-1.1803
7786,2025-12-01 15:00:00,26,16,1.0,1,0.28,16,15,7,0.9374999999414062,-0.6011
8142,2025-12-01 16:20:00,26,1,1.0,1,0.188,1,16,7,0.9374999999414062,0.4933
8702,2025-12-01 18:20:00,26,1,0.0,1,1.188,1,18,7,0.9374999999414062,-0.0425
8941,2025-12-01 19:20:00,26,1,1.0,1,0.188,1,19,7,0.9374999999414062,-0.4566
9268,2025-12-01 20:45:00,26,6,0.5,1,1.763,6,20,7,0.9374999999414062,-0.6781
9449,2025-12-01 21:30:00,26,17,0.5,1,2.074,17,21,7,0.9374999999414062,-0.5398
9856,2025-12-01 23:30:00,26,15,0.5,1,1.275,15,23,7,0.9374999999414062,0.0391
578,2025-12-01 00:40:00,27,13,1.0,0,0.0,13,0,4,0.8636363635971074,-0.2926
671,2025-12-01 00:45:00,27,18,0.0,1,2.561,18,0,4,0.8636363635971074,-0.0954
1287,2025-12-01 01:40:00,27,14,0.5,1,1.125,14,1,4,0.8636363635971074,-0.4165
1345,2025-12-01 01:45:00,27,10,0.5,1,2.435,10,1,4,0.8636363635971074,-0.7956
1579,2025-12-01 02:05:00,27,8,0.5,1,0.889,8,2,4,0.8636363635971074,0.1569
2400,2025-12-01 03:15:00,27,15,0.5,1,1.275,15,3,4,0.8636363635971074,-0.3567
3028,2025-12-01 04:10:00,27,13,1.0,1,0.874,13,4,4,0.8636363635971074,0.0002
3172,2025-12-01 04:25:00,27,15,0.0,0,0.0,15,4,4,0.8636363635971074,-0.1789
3175,2025-12-01 04:25:00,27,16,0.0,1,1.28,16,4,4,0.8636363635971074,0.1874
4037,2025-12-01 06:00:00,27,1,0.0,1,1.188,1,6,4,0.8636363635971074,0.1562
4728,2025-12-01 07:20:00,27,4,1.0,1,1.646,4,7,4,0.8636363635971074,0.3009
5411,2025-12-01 08:40:00,27,18,1.0,1,1.561,18,8,4,0.8636363635971074,-0.1928
5614,2025-12-01 09:10:00,27,8,0.5,1,0.889,8,9,4,0.8636363635971074,-0.6838
5788,2025-12-01 09:35:00,27,14,1.0,1,0.625,14,9,4,0.8636363635971074,-0.3182
6329,2025-12-01 11:00:00,27,15,1.0,1,0.775,15,11,4,0.8636363635971074,-0.8056
6704,2025-12-01 11:55:00,27,2,0.5,1,2.072,2,11,4,0.8636363635971074,-0.2764
6801,2025-12-01 12:10:00,27,1,1.0,1,0.188,1,12,4,0.8636363635971074,0.0285
6918,2025-12-01 12:25:00,27,18,0.0,1,2.561,18,12,4,0.8636363635971074,-0.0054
7178,2025-12-01 13:10:00,27,5,0.0,0,0.0,5,13,4,0.8636363635971074,-0.0371
8096,2025-12-01 16:10:00,27,6,0.0,1,2.263,6,16,4,0.8636363635971074,0.1645
8760,2025-12-01 18:30:00,27,18,0.0,1,2.561,18,18,4,0.8636363635971074,0.2394
9682,2025-12-01 22:35:00,27,4,0.5,1,2.146,4,22,4,0.8636363635971074,-0.0962
443,2025-12-01 00:30:00,28,10,1.0,1,1.935,10,0,0,0.7368421052243768,-0.9816
958,2025-12-01 01:10:00,28,18,0.0,1,2.561,18,1,0,0.7368421052243768,0.1424
1164,2025-12-01 01:30:00,28,3,1.0,1,0.742,3,1,0,0.7368421052243768,-0.5657
1433,2025-12-01 01:50:00,28,18,0.0,0,0.0,18,1,0,0.7368421052243768,0.3851
1489,2025-12-01 01:55:00,28,15,0.0,0,0.0,15,1,0,0.7368421052243768,-0.7382
1505,2025-12-01 01:55:00,28,19,0.0,0,0.0,19,1,0,0.7368421052243768,-0.3436
2919,2025-12-01 04:00:00,28,5,0.0,0,0.0,5,4,0,0.7368421052243768,0.1474
3115,2025-12-01 04:20:00,28,8,1.0,1,0.389,8,4,0,0.7368421052243768,-0.3619
3445,2025-12-01 04:50:00,28,15,0.0,1,1.775,15,4,0,0.7368421052243768,0.1757
3579,2025-12-01 05:05:00,28,13,1.0,1,0.874,13,5,0,0.7368421052243768,-0.4121
4465,2025-12-01 06:50:00,28,4,0.5,1,2.146,4,6,0,0.7368421052243768,1.1293
5202,2025-12-01 08:20:00,28,0,0.0,1,1.878,0,8,0,0.7368421052243768,0.8756
5629,2025-12-01 09:10:00,28,18,0.5,1,2.061,18,9,0,0.7368421052243768,0.2576
5837,2025-12-01 09:45:00,28,3,0.0,0,0.0,3,9,0,0.7368421052243768,-0.583
6197,2025-12-01 10:40:00,28,15,0.5,1,1.275,15,10,0,0.7368421052243768,-0.5596
6251,2025-12-01 10:50:00,28,10,0.0,1,2.935,10,10,0,0.7368421052243768,0.4435
6419,2025-12-01 11:10:00,28,14,0.5,1,1.125,14,11,0,0.7368421052243768,-0.398
6511,2025-12-01 11:25:00,28,10,0.5,1,2.435,10,11,0,0.7368421052243768,-0.2563
8494,2025-12-01 17:35:00,28,6,1.0,1,1.263,6,17,0,0.7368421052243768,-0.3264
24,2025-12-01 00:00:00,29,6,1.0,0,0.0,6,0,1,0.6842105262797784,-0.6463
225,2025-12-01 00:15:00,29,9,0.0,0,0.0,9,0,1,0.6842105262797784,-0.8398
