event_id,ts,region_id,rider_id,driver_id,base_price,surge_multiplier,proposed_price,subsidy,final_price,context_score,conversion_prob,is_trip,revenue
238,2025-12-01 00:15:00,13,412,-1,1.874,1.0,1.874,1.0,0.874,-0.306,0.938705,0,0.0
239,2025-12-01 00:15:00,14,375,14000,1.625,1.0,1.625,0.0,1.625,0.2806,0.685818,1,1.625
240,2025-12-01 00:15:00,14,329,14001,1.625,1.0,1.625,0.5,1.125,0.1122,0.8884,1,1.125
241,2025-12-01 00:15:00,14,220,14002,1.625,1.0,1.625,1.0,0.625,0.3164,0.976819,1,0.625
242,2025-12-01 00:15:00,14,102,14003,1.625,1.0,1.625,0.0,1.625,-0.4853,0.503682,1,1.625
243,2025-12-01 00:15:00,14,314,14004,1.625,1.0,1.625,1.0,0.625,0.9271,0.987278,1,0.625
244,2025-12-01 00:15:00,15,114,-1,1.775,1.0,1.775,0.0,1.775,1.1019,0.832278,0,0.0
245,2025-12-01 00:15:00,15,250,15000,1.775,1.0,1.775,0.5,1.275,-0.5638,0.818246,1,1.275
246,2025-12-01 00:15:00,16,231,-1,1.28,1.0,1.28,0.5,0.78,0.0722,0.942659,0,0.0
247,2025-12-01 00:15:00,16,38,16000,1.28,1.0,1.28,1.0,0.28,-0.2152,0.991335,1,0.28
248,2025-12-01 00:15:00,16,91,16001,1.28,1.0,1.28,0.5,0.78,-0.1941,0.926449,1,0.78
249,2025-12-01 00:15:00,18,4,18000,2.561,1.0,2.561,0.0,2.561,-0.1445,0.58795,1,2.561
250,2025-12-01 00:15:00,18,268,18001,2.561,1.0,2.561,1.0,1.561,0.1288,0.93717,1,1.561
251,2025-12-01 00:15:00,18,246,18002,2.561,1.0,2.561,1.0,1.561,-0.5604,0.882183,1,1.561
252,2025-12-01 00:15:00,18,468,18003,2.561,1.0,2.561,0.5,2.061,-0.2311,0.786801,1,2.061
253,2025-12-01 00:15:00,19,277,-1,1.28,1.0,1.28,0.0,1.28,-0.4002,0.524935,0,0.0
254,2025-12-01 00:15:00,19,367,19000,1.28,1.0,1.28,0.5,0.78,-1.329,0.809748,1,0.78
255,2025-12-01 00:15:00,19,326,19001,1.28,1.0,1.28,0.5,0.78,-0.7118,0.887513,1,0.78
256,2025-12-01 00:15:00,19,334,19002,1.28,1.0,1.28,0.0,1.28,-1.018,0.373322,1,1.28
257,2025-12-01 00:20:00,0,156,0,1.878,1.0,1.878,0.5,1.378,-1.3927,0.589525,1,1.378
258,2025-12-01 00:20:00,0,203,-1,1.878,1.0,1.878,0.5,1.378,0.1918,0.87507,0,0.0
259,2025-12-01 00:20:00,0,232,1,1.878,1.0,1.878,0.0,1.878,0.1885,0.665629,1,1.878
260,2025-12-01 00:20:00,0,180,2,1.878,1.0,1.878,1.0,0.878,-0.1042,0.948105,1,0.878
261,2025-12-01 00:20:00,0,99,-1,1.878,1.0,1.878,0.0,1.878,-0.2035,0.573585,0,0.0
262,2025-12-01 00:20:00,0,213,-1,1.878,1.0,1.878,0.5,1.378,-0.2923,0.811901,0,0.0
263,2025-12-01 00:20:00,1,446,1000,1.188,1.0,1.188,0.5,0.688,-0.6515,0.852864,1,0.688
264,2025-12-01 00:20:00,1,498,-1,1.188,1.0,1.188,0.0,1.188,-0.5628,0.484306,0,0.0
265,2025-12-01 00:20:00,1,451,1001,1.188,1.0,1.188,0.5,0.688,0.0657,0.922333,1,0.688
266,2025-12-01 00:20:00,1,383,1002,1.188,1.0,1.188,0.0,1.188,-0.1095,0.596405,1,1.188
267,2025-12-01 00:20:00,1,5,1003,1.188,1.0,1.188,1.0,0.188,-0.235,0.983415,1,0.188
268,2025-12-01 00:20:00,2,257,2000,2.572,1.0,2.572,0.5,2.072,0.3524,0.878827,1,2.072
269,2025-12-01 00:20:00,2,158,2001,2.572,1.0,2.572,0.5,2.072,-0.1931,0.807813,1,2.072
270,2025-12-01 00:20:00,2,389,2002,2.572,1.0,2.572,1.0,1.572,0.1384,0.947668,1,1.572
271,2025-12-01 00:20:00,2,166,2003,2.572,1.0,2.572,1.0,1.572,0.0173,0.941326,1,1.572
272,2025-12-01 00:20:00,2,11,2004,2.572,1.0,2.572,0.0,2.572,-0.21,0.572,1,2.572
273,2025-12-01 00:20:00,2,295,2005,2.572,1.0,2.572,1.0,1.572,-0.0487,0.93757,1,1.572
274,2025-12-01 00:20:00,3,254,3000,1.742,1.0,1.742,1.0,0.742,0.9681,0.983936,1,0.742
275,2025-12-01 00:20:00,3,56,3001,1.742,1.0,1.742,1.0,0.742,-0.341,0.942997,1,0.742
276,2025-12-01 00:20:00,4,57,4000,2.646,1.0,2.646,0.0,2.646,-0.4648,0.508796,1,2.646
277,2025-12-01 00:20:00,4,402,4001,2.646,1.0,2.646,0.5,2.146,0.722,0.902934,1,2.146
278,2025-12-01 00:20:00,4,209,4002,2.646,1.0,2.646,0.0,2.646,-0.8265,0.419093,1,2.646
279,2025-12-01 00:20:00,4,150,4003,2.646,1.0,2.646,1.0,1.646,-0.357,0.896559,1,1.646
280,2025-12-01 00:20:00,4,201,4004,2.646,1.0,2.646,0.5,2.146,-0.0728,0.807748,1,2.146
281,2025-12-01 00:20:00,4,13,4005,2.646,1.0,2.646,0.5,2.146,-0.1515,0.795242,1,2.146
282,2025-12-01 00:20:00,4,467,4006,2.646,1.0,2.646,0.0,2.646,0.929,0.806744,1,2.646
283,2025-12-01 00:20:00,4,396,4007,2.646,1.0,2.646,0.5,2.146,-0.2076,0.785952,1,2.146
284,2025-12-01 00:20:00,4,110,-1,2.646,1.0,2.646,0.5,2.146,-0.1556,0.794569,0,0.0
285,2025-12-01 00:20:00,5,124,5000,2.109,1.0,2.109,0.0,2.109,0.1464,0.6562,1,2.109
286,2025-12-01 00:20:00,5,32,-1,2.109,1.0,2.109,0.0,2.109,-0.9207,0.39634,0,0.0
287,2025-12-01 00:20:00,5,304,5001,2.109,1.0,2.109,0.5,1.609,-0.7452,0.760322,1,1.609
288,2025-12-01 00:20:00,6,37,6000,2.263,1.0,2.263,0.0,2.263,-0.3445,0.538798,1,2.263
289,2025-12-01 00:20:00,6,368,6001,2.263,1.0,2.263,0.0,2.263,-0.126,0.592423,1,2.263
290,2025-12-01 00:20:00,6,440,6002,2.263,1.0,2.263,0.5,1.763,0.4364,0.881918,1,1.763
291,2025-12-01 00:20:00,7,192,7000,2.941,1.0,2.941,0.0,2.941,0.5443,0.739679,1,2.941
292,2025-12-01 00:20:00,7,88,7001,2.941,1.0,2.941,1.0,1.941,0.2999,0.91562,1,1.941
293,2025-12-01 00:20:00,7,174,7002,2.941,1.0,2.941,0.5,2.441,0.3031,0.831355,1,2.441
294,2025-12-01 00:20:00,8,165,8000,1.389,1.0,1.389,0.0,1.389,-0.0033,0.621679,1,1.389
295,2025-12-01 00:20:00,8,474,8001,1.389,1.0,1.389,0.0,1.389,0.1524,0.657556,1,1.389
296,2025-12-01 00:20:00,8,206,-1,1.389,1.0,1.389,0.0,1.389,0.2512,0.679432,0,0.0
297,2025-12-01 00:20:00,8,102,8002,1.389,1.0,1.389,1.0,0.389,0.9664,0.99494,1,0.389
298,2025-12-01 00:20:00,8,291,8003,1.389,1.0,1.389,0.5,0.889,-0.2375,0.897513,1,0.889
299,2025-12-01 00:20:00,10,281,10000,2.935,1.0,2.935,1.0,1.935,0.0899,0.921843,1,1.935
300,2025-12-01 00:20:00,10,25,-1,2.935,1.0,2.935,0.0,2.935,-0.2353,0.565802,0,0.0
301,2025-12-01 00:20:00,10,226,10001,2.935,1.0,2.935,0.5,2.435,0.2644,0.845957,1,2.435
302,2025-12-01 00:20:00,10,174,10002,2.935,1.0,2.935,1.0,1.935,-0.4202,0.876267,1,1.935
303,2025-12-01 00:20:00,11,197,11000,1.939,1.0,1.939,0.5,1.439,-0.2146,0.853108,1,1.439
304,2025-12-01 00:20:00,11,411,-1,1.939,1.0,1.939,0.0,1.939,0.1493,0.656862,0,0.0
305,2025-12-01 00:20:00,11,131,11001,1.939,1.0,1.939,1.0,0.939,-0.3442,0.957034,1,0.939
306,2025-12-01 00:20:00,13,414,13000,1.874,1.0,1.874,1.0,0.874,-0.0093,0.953714,1,0.874
307,2025-12-01 00:20:00,13,184,-1,1.874,1.0,1.874,0.0,1.874,-0.9096,0.399005,0,0.0
308,2025-12-01 00:20:00,13,425,13001,1.874,1.0,1.874,1.0,0.874,-0.8651,0.897492,1,0.874
309,2025-12-01 00:20:00,13,286,13002,1.874,1.0,1.874,0.5,1.374,0.0388,0.858904,1,1.374
310,2025-12-01 00:20:00,13,111,-1,1.874,1.0,1.874,0.5,1.374,-0.898,0.704612,0,0.0
311,2025-12-01 00:20:00,14,52,-1,1.625,1.0,1.625,0.0,1.625,0.6275,0.75537,0,0.0
312,2025-12-01 00:20:00,14,286,-1,1.625,1.0,1.625,0.0,1.625,-0.3032,0.549038,0,0.0
313,2025-12-01 00:20:00,15,131,15000,1.775,1.0,1.775,0.5,1.275,-0.8183,0.777303,1,1.275
314,2025-12-01 00:20:00,15,401,15001,1.775,1.0,1.775,0.0,1.775,0.1416,0.655117,1,1.775
315,2025-12-01 00:20:00,16,139,16000,1.28,1.0,1.28,0.5,0.78,-0.3637,0.91402,1,0.78
316,2025-12-01 00:20:00,16,34,16001,1.28,1.0,1.28,1.0,0.28,0.0672,0.993453,1,0.28
317,2025-12-01 00:20:00,16,369,16002,1.28,1.0,1.28,1.0,0.28,0.3406,0.995011,1,0.28
318,2025-12-01 00:20:00,16,435,16003,1.28,1.0,1.28,0.0,1.28,0.0716,0.639143,1,1.28
319,2025-12-01 00:20:00,16,340,16004,1.28,1.0,1.28,0.0,1.28,0.7049,0.769388,1,1.28
320,2025-12-01 00:20:00,16,492,16005,1.28,1.0,1.28,0.5,0.78,-0.2572,0.922029,1,0.78
321,2025-12-01 00:20:00,16,137,16006,1.28,1.0,1.28,1.0,0.28,-0.6422,0.98678,1,0.28
322,2025-12-01 00:20:00,18,482,18000,2.561,1.0,2.561,0.5,2.061,1.3867,0.948998,1,2.061
323,2025-12-01 00:20:00,18,397,18001,2.561,1.0,2.561,0.5,2.061,-1.3234,0.55317,1,2.061
324,2025-12-01 00:20:00,18,171,18002,2.561,1.0,2.561,1.0,1.561,-0.8314,0.850978,1,1.561
325,2025-12-01 00:25:00,0,211,0,1.878,1.0,1.878,1.0,0.878,0.9238,0.980797,1,0.878
326,2025-12-01 00:25:00,0,40,-1,1.878,1.0,1.878,0.0,1.878,0.3768,0.706151,0,0.0
327,2025-12-01 00:25:00,0,305,1,1.878,1.0,1.878,1.0,0.878,1.1275,0.984279,1,0.878
328,2025-12-01 00:25:00,0,23,-1,1.878,1.0,1.878,0.0,1.878,0.3632,0.703321,0,0.0
329,2025-12-01 00:25:00,0,446,2,1.878,1.0,1.878,0.0,1.878,0.2965,0.68923,1,1.878
330,2025-12-01 00:25:00,0,471,3,1.878,1.0,1.878,0.0,1.878,-0.0996,0.59879,1,1.878
331,2025-12-01 00:25:00,0,3,4,1.878,1.0,1.878,0.0,1.878,-0.6816,0.454721,1,1.878
332,2025-12-01 00:25:00,0,65,-1,1.878,1.0,1.878,0.0,1.878,0.2137,0.67121,0,0.0
333,2025-12-01 00:25:00,1,115,1000,1.188,1.0,1.188,0.0,1.188,0.1429,0.655409,1,1.188
334,2025-12-01 00:25:00,1,84,1001,1.188,1.0,1.188,0.5,0.688,0.6594,0.95556,1,0.688
335,2025-12-01 00:25:00,1,476,1002,1.188,1.0,1.188,1.0,0.188,0.2467,0.989689,1,0.188
336,2025-12-01 00:25:00,2,305,2000,2.572,1.0,2.572,0.0,2.572,-0.4827,0.504323,1,2.572
337,2025-12-01 00:25:00,2,97,2001,2.572,1.0,2.572,0.5,2.072,-0.5045,0.754823,1,2.072
338,2025-12-01 00:25:00,2,165,2002,2.572,1.0,2.572,0.0,2.572,0.099,0.645422,1,2.572
339,2025-12-01 00:25:00,2,74,2003,2.572,1.0,2.572,1.0,1.572,-0.0161,0.939456,1,1.572
340,2025-12-01 00:25:00,2,84,2004,2.572,1.0,2.572,0.0,2.572,0.1867,0.665231,1,2.572
341,2025-12-01 00:25:00,2,157,2005,2.572,1.0,2.572,0.5,2.072,0.8287,0.921124,1,2.072
342,2025-12-01 00:25:00,2,109,-1,2.572,1.0,2.572,0.5,2.072,-0.8787,0.679239,0,0.0
343,2025-12-01 00:25:00,2,173,2006,2.572,1.0,2.572,0.0,2.572,1.3343,0.862268,1,2.572
344,2025-12-01 00:25:00,3,152,3000,1.742,1.0,1.742,0.5,1.242,0.2142,0.884692,1,1.242
345,2025-12-01 00:25:00,4,232,4000,2.646,1.0,2.646,1.0,1.646,-0.7562,0.853259,1,1.646
346,2025-12-01 00:25:00,4,126,-1,2.646,1.0,2.646,0.0,2.646,-0.6737,0.456689,0,0.0
347,2025-12-01 00:25:00,4,118,4001,2.646,1.0,2.646,1.0,1.646,-0.137,0.915256,1,1.646
348,2025-12-01 00:25:00,4,335,-1,2.646,1.0,2.646,0.0,2.646,0.183,0.664412,0,0.0
349,2025-12-01 00:25:00,4,210,-1,2.646,1.0,2.646,0.0,2.646,-0.3113,0.547027,0,0.0
350,2025-12-01 00:25:00,5,403,5000,2.109,1.0,2.109,1.0,1.109,-0.2444,0.954996,1,1.109
351,2025-12-01 00:25:00,5,356,5001,2.109,1.0,2.109,1.0,1.109,0.5179,0.978486,1,1.109
352,2025-12-01 00:25:00,5,221,5002,2.109,1.0,2.109,0.5,1.609,0.0198,0.872077,1,1.609
353,2025-12-01 00:25:00,6,261,6000,2.263,1.0,2.263,1.0,1.263,0.2393,0.947242,1,1.263
354,2025-12-01 00:25:00,6,137,6001,2.263,1.0,2.263,0.0,2.263,0.1262,0.651638,1,2.263
355,2025-12-01 00:25:00,6,331,6002,2.263,1.0,2.263,1.0,1.263,0.1464,0.9424,1,1.263
356,2025-12-01 00:25:00,6,475,6003,2.263,1.0,2.263,1.0,1.263,1.0077,0.974821,1,1.263
357,2025-12-01 00:25:00,6,438,-1,2.263,1.0,2.263,0.0,2.263,-0.759,0.435599,0,0.0
358,2025-12-01 00:25:00,6,80,6004,2.263,1.0,2.263,0.5,1.763,-0.0566,0.820203,1,1.763
359,2025-12-01 00:25:00,7,360,-1,2.941,1.0,2.941,0.0,2.941,0.0525,0.634713,0,0.0
360,2025-12-01 00:25:00,8,74,8000,1.389,1.0,1.389,1.0,0.389,0.3091,0.990282,1,0.389
361,2025-12-01 00:25:00,8,195,8001,1.389,1.0,1.389,1.0,0.389,-0.4656,0.97915,1,0.389
362,2025-12-01 00:25:00,8,385,8002,1.389,1.0,1.389,0.5,0.889,0.325,0.938913,1,0.889
363,2025-12-01 00:25:00,8,11,8003,1.389,1.0,1.389,0.5,0.889,0.3821,0.942107,1,0.889
364,2025-12-01 00:25:00,9,481,9000,1.309,1.0,1.309,1.0,0.309,0.0416,0.987179,1,0.309
365,2025-12-01 00:25:00,10,483,10000,2.935,1.0,2.935,0.5,2.435,0.068,0.8186,1,2.435
366,2025-12-01 00:25:00,10,329,10001,2.935,1.0,2.935,1.0,1.935,-0.2851,0.890191,1,1.935
367,2025-12-01 00:25:00,10,21,10002,2.935,1.0,2.935,0.5,2.435,-0.2867,0.759907,1,2.435
368,2025-12-01 00:25:00,10,394,10003,2.935,1.0,2.935,1.0,1.935,-1.0759,0.786156,1,1.935
369,2025-12-01 00:25:00,10,56,10004,2.935,1.0,2.935,0.5,2.435,0.7628,0.900404,1,2.435
370,2025-12-01 00:25:00,10,372,10005,2.935,1.0,2.935,0.5,2.435,0.754,0.899608,1,2.435
371,2025-12-01 00:25:00,10,438,10006,2.935,1.0,2.935,0.5,2.435,0.9075,0.912644,1,2.435
372,2025-12-01 00:25:00,11,134,11000,1.939,1.0,1.939,0.0,1.939,0.311,0.69232,1,1.939
373,2025-12-01 00:25:00,11,415,11001,1.939,1.0,1.939,0.5,1.439,-0.4902,0.815121,1,1.439
374,2025-12-01 00:25:00,11,62,11002,1.939,1.0,1.939,1.0,0.939,-0.7524,0.936746,1,0.939
375,2025-12-01 00:25:00,11,455,11003,1.939,1.0,1.939,0.5,1.439,0.1395,0.892193,1,1.439
376,2025-12-01 00:25:00,13,448,-1,1.874,1.0,1.874,1.0,0.874,0.1045,0.958484,0,0.0
377,2025-12-01 00:25:00,13,176,-1,1.874,1.0,1.874,0.5,1.374,-0.2662,0.817759,0,0.0
378,2025-12-01 00:25:00,13,449,13000,1.874,1.0,1.874,0.5,1.374,0.0447,0.859614,1,1.374
379,2025-12-01 00:25:00,13,446,13001,1.874,1.0,1.874,0.0,1.874,0.2575,0.680816,1,1.874
380,2025-12-01 00:25:00,14,377,14000,1.625,1.0,1.625,0.0,1.625,-0.3757,0.531034,1,1.625
381,2025-12-01 00:25:00,14,468,14001,1.625,1.0,1.625,1.0,0.625,-0.5292,0.947615,1,0.625
382,2025-12-01 00:25:00,14,182,14002,1.625,1.0,1.625,0.5,1.125,-0.1809,0.855867,1,1.125
383,2025-12-01 00:25:00,14,51,14003,1.625,1.0,1.625,0.0,1.625,0.0218,0.627557,1,1.625
384,2025-12-01 00:25:00,14,476,14004,1.625,1.0,1.625,1.0,0.625,-0.1213,0.964539,1,0.625
385,2025-12-01 00:25:00,15,497,15000,1.775,1.0,1.775,0.5,1.275,0.6339,0.93716,1,1.275
386,2025-12-01 00:25:00,15,425,15001,1.775,1.0,1.775,1.0,0.775,-1.3911,0.904274,1,0.775
387,2025-12-01 00:25:00,15,384,15002,1.775,1.0,1.775,0.0,1.775,0.2761,0.684831,1,1.775
388,2025-12-01 00:25:00,15,29,15003,1.775,1.0,1.775,1.0,0.775,0.5415,0.984906,1,0.775
389,2025-12-01 00:25:00,15,473,15004,1.775,1.0,1.775,1.0,0.775,0.5367,0.984833,1,0.775
390,2025-12-01 00:25:00,15,450,15005,1.775,1.0,1.775,1.0,0.775,-0.1179,0.971219,1,0.775
391,2025-12-01 00:25:00,15,113,15006,1.775,1.0,1.775,0.0,1.775,0.5718,0.744941,1,1.775
392,2025-12-01 00:25:00,15,464,15007,1.775,1.0,1.775,0.5,1.275,1.0307,0.956854,1,1.275
393,2025-12-01 00:25:00,16,420,16000,1.28,1.0,1.28,0.0,1.28,-0.2614,0.559359,1,1.28
394,2025-12-01 00:25:00,16,215,16001,1.28,1.0,1.28,0.5,0.78,-0.7219,0.881379,1,0.78
395,2025-12-01 00:25:00,16,471,-1,1.28,1.0,1.28,0.0,1.28,-0.172,0.581269,0,0.0
396,2025-12-01 00:25:00,16,133,16002,1.28,1.0,1.28,1.0,0.28,-0.7069,0.985909,1,0.28
397,2025-12-01 00:25:00,18,188,18000,2.561,1.0,2.561,0.0,2.561,0.9365,0.807909,1,2.561
398,2025-12-01 00:25:00,19,278,19000,1.28,1.0,1.28,0.5,0.78,-0.3863,0.916145,1,0.78
399,2025-12-01 00:25:00,19,233,19001,1.28,1.0,1.28,1.0,0.28,0.3693,0.99561,1,0.28
400,2025-12-01 00:30:00,0,120,0,1.878,1.0,1.878,0.5,1.378,0.4139,0.897398,1,1.378
401,2025-12-01 00:30:00,0,183,1,1.878,1.0,1.878,0.0,1.878,-0.0742,0.60488,1,1.878
402,2025-12-01 00:30:00,0,355,2,1.878,1.0,1.878,0.0,1.878,0.7512,0.777503,1,1.878
403,2025-12-01 00:30:00,0,260,3,1.878,1.0,1.878,0.0,1.878,0.0476,0.633577,1,1.878
404,2025-12-01 00:30:00,0,195,4,1.878,1.0,1.878,1.0,0.878,0.5672,0.972791,1,0.878
405,2025-12-01 00:30:00,0,291,-1,1.878,1.0,1.878,0.0,1.878,-0.3329,0.541681,0,0.0
406,2025-12-01 00:30:00,0,422,5,1.878,1.0,1.878,1.0,0.878,-0.7371,0.906558,1,0.878
407,2025-12-01 00:30:00,0,361,6,1.878,1.0,1.878,0.0,1.878,-0.4301,0.517464,1,1.878
408,2025-12-01 00:30:00,0,496,7,1.878,1.0,1.878,1.0,0.878,0.2555,0.963206,1,0.878
409,2025-12-01 00:30:00,0,151,8,1.878,1.0,1.878,0.0,1.878,0.6073,0.751627,1,1.878
410,2025-12-01 00:30:00,1,198,1000,1.188,1.0,1.188,0.5,0.688,0.5419,0.950293,1,0.688
411,2025-12-01 00:30:00,2,76,2000,2.572,1.0,2.572,0.0,2.572,0.1249,0.651339,1,2.572
412,2025-12-01 00:30:00,2,197,2001,2.572,1.0,2.572,0.5,2.072,0.189,0.860328,1,2.072
413,2025-12-01 00:30:00,2,289,2002,2.572,1.0,2.572,0.5,2.072,0.0897,0.847964,1,2.072
414,2025-12-01 00:30:00,2,166,2003,2.572,1.0,2.572,0.0,2.572,-1.8999,0.197834,1,2.572
415,2025-12-01 00:30:00,2,94,-1,2.572,1.0,2.572,0.5,2.072,0.3309,0.876526,0,0.0
416,2025-12-01 00:30:00,2,190,2004,2.572,1.0,2.572,0.5,2.072,0.827,0.920997,1,2.072
417,2025-12-01 00:30:00,2,264,2005,2.572,1.0,2.572,0.5,2.072,0.6808,0.909686,1,2.072
418,2025-12-01 00:30:00,2,495,-1,2.572,1.0,2.572,0.5,2.072,0.2787,0.870762,0,0.0
419,2025-12-01 00:30:00,2,111,2006,2.572,1.0,2.572,0.0,2.572,0.9552,0.81079,1,2.572
420,2025-12-01 00:30:00,2,219,2007,2.572,1.0,2.572,0.0,2.572,0.9664,0.812505,1,2.572
421,2025-12-01 00:30:00,3,31,-1,1.742,1.0,1.742,0.0,1.742,-0.3486,0.537785,0,0.0
422,2025-12-01 00:30:00,3,200,3000,1.742,1.0,1.742,1.0,0.742,-0.798,0.912845,1,0.742
423,2025-12-01 00:30:00,4,166,4000,2.646,1.0,2.646,1.0,1.646,0.0324,0.927505,1,1.646
424,2025-12-01 00:30:00,4,396,4001,2.646,1.0,2.646,0.0,2.646,-0.2915,0.551946,1,2.646
425,2025-12-01 00:30:00,4,396,4002,2.646,1.0,2.646,0.0,2.646,-0.0875,0.601696,1,2.646
426,2025-12-01 00:30:00,4,456,4003,2.646,1.0,2.646,0.5,2.146,-0.5734,0.718067,1,2.146
427,2025-12-01 00:30:00,4,223,4004,2.646,1.0,2.646,1.0,1.646,-0.2981,0.901894,1,1.646
428,2025-12-01 00:30:00,4,390,4005,2.646,1.0,2.646,1.0,1.646,0.5054,0.953558,1,1.646
429,2025-12-01 00:30:00,4,473,4006,2.646,1.0,2.646,1.0,1.646,0.3919,0.948264,1,1.646
430,2025-12-01 00:30:00,4,51,4007,2.646,1.0,2.646,0.0,2.646,0.0761,0.640158,1,2.646
431,2025-12-01 00:30:00,5,271,5000,2.109,1.0,2.109,0.0,2.109,-0.1969,0.575209,1,2.109
432,2025-12-01 00:30:00,5,244,5001,2.109,1.0,2.109,0.5,1.609,-1.1751,0.673622,1,1.609
433,2025-12-01 00:30:00,6,40,6000,2.263,1.0,2.263,1.0,1.263,-0.5114,0.89446,1,1.263
434,2025-12-01 00:30:00,6,368,6001,2.263,1.0,2.263,0.5,1.763,-0.0975,0.814081,1,1.763
435,2025-12-01 00:30:00,6,360,6002,2.263,1.0,2.263,0.5,1.763,-0.6056,0.724855,1,1.763
436,2025-12-01 00:30:00,6,95,6003,2.263,1.0,2.263,0.5,1.763,0.2896,0.86575,1,1.763
437,2025-12-01 00:30:00,7,269,7000,2.941,1.0,2.941,1.0,1.941,0.103,0.899108,1,1.941
438,2025-12-01 00:30:00,7,111,-1,2.941,1.0,2.941,1.0,1.941,-0.3034,0.855816,0,0.0
439,2025-12-01 00:30:00,8,133,8000,1.389,1.0,1.389,0.5,0.889,0.8483,0.962879,1,0.889
440,2025-12-01 00:30:00,8,213,8001,1.389,1.0,1.389,0.0,1.389,-0.6942,0.451606,1,1.389
441,2025-12-01 00:30:00,9,211,9000,1.309,1.0,1.309,1.0,0.309,0.4356,0.991318,1,0.309
442,2025-12-01 00:30:00,10,460,10000,2.935,1.0,2.935,0.5,2.435,0.2829,0.848362,1,2.435
443,2025-12-01 00:30:00,10,28,10001,2.935,1.0,2.935,1.0,1.935,-0.9816,0.801581,1,1.935
444,2025-12-01 00:30:00,10,164,10002,2.935,1.0,2.935,0.0,2.935,-0.0585,0.608615,1,2.935
445,2025-12-01 00:30:00,10,2,10003,2.935,1.0,2.935,0.0,2.935,0.4994,0.730949,1,2.935
446,2025-12-01 00:30:00,10,454,10004,2.935,1.0,2.935,1.0,1.935,-0.3973,0.878728,1,1.935
447,2025-12-01 00:30:00,11,206,11000,1.939,1.0,1.939,0.5,1.439,0.7286,0.93717,1,1.439
448,2025-12-01 00:30:00,12,346,12000,1.951,1.0,1.951,1.0,0.951,-0.1905,0.961201,1,0.951
449,2025-12-01 00:30:00,12,400,12001,1.951,1.0,1.951,1.0,0.951,0.5617,0.98133,1,0.951
450,2025-12-01 00:30:00,13,358,13000,1.874,1.0,1.874,0.0,1.874,0.2154,0.671601,1,1.874
451,2025-12-01 00:30:00,13,348,-1,1.874,1.0,1.874,0.5,1.374,-0.6934,0.745353,0,0.0
452,2025-12-01 00:30:00,13,50,13001,1.874,1.0,1.874,0.5,1.374,-0.7029,0.74355,1,1.374
453,2025-12-01 00:30:00,14,207,14000,1.625,1.0,1.625,0.5,1.125,-0.2062,0.852714,1,1.125
454,2025-12-01 00:30:00,14,313,14001,1.625,1.0,1.625,1.0,0.625,0.4532,0.979721,1,0.625
455,2025-12-01 00:30:00,14,133,14002,1.625,1.0,1.625,1.0,0.625,0.1815,0.97356,1,0.625
456,2025-12-01 00:30:00,14,17,14003,1.625,1.0,1.625,1.0,0.625,-0.606,0.943669,1,0.625
457,2025-12-01 00:30:00,15,477,15000,1.775,1.0,1.775,0.0,1.775,0.6655,0.76233,1,1.775
458,2025-12-01 00:30:00,15,89,15001,1.775,1.0,1.775,0.0,1.775,-0.6512,0.462273,1,1.775
459,2025-12-01 00:30:00,15,309,15002,1.775,1.0,1.775,0.5,1.275,-0.1625,0.870557,1,1.275
460,2025-12-01 00:30:00,15,61,15003,1.775,1.0,1.775,1.0,0.775,-0.4572,0.960055,1,0.775
461,2025-12-01 00:30:00,15,213,15004,1.775,1.0,1.775,0.0,1.775,0.1266,0.651721,1,1.775
462,2025-12-01 00:30:00,15,193,15005,1.775,1.0,1.775,0.0,1.775,0.758,0.778676,1,1.775
463,2025-12-01 00:30:00,15,443,-1,1.775,1.0,1.775,0.0,1.775,0.0621,0.636947,0,0.0
464,2025-12-01 00:30:00,15,375,15006,1.775,1.0,1.775,0.5,1.275,-0.12,0.875264,1,1.275
465,2025-12-01 00:30:00,16,388,-1,1.28,1.0,1.28,0.0,1.28,0.4049,0.711945,0,0.0
466,2025-12-01 00:30:00,16,483,-1,1.28,1.0,1.28,0.0,1.28,0.23,0.674812,0,0.0
467,2025-12-01 00:30:00,18,437,-1,2.561,1.0,2.561,0.5,2.061,0.1699,0.84641,0,0.0
468,2025-12-01 00:30:00,18,216,-1,2.561,1.0,2.561,0.0,2.561,-0.4653,0.508668,0,0.0
469,2025-12-01 00:30:00,18,245,18000,2.561,1.0,2.561,0.5,2.061,0.2462,0.856067,1,2.061
470,2025-12-01 00:30:00,19,50,19000,1.28,1.0,1.28,0.5,0.78,-0.2332,0.927181,1,0.78
471,2025-12-01 00:30:00,19,340,19001,1.28,1.0,1.28,1.0,0.28,-0.958,0.983645,1,0.28
472,2025-12-01 00:35:00,0,368,0,1.878,1.0,1.878,1.0,0.878,0.8895,0.980139,1,0.878
473,2025-12-01 00:35:00,0,449,1,1.878,1.0,1.878,1.0,0.878,0.0289,0.954274,1,0.878
474,2025-12-01 00:35:00,0,156,-1,1.878,1.0,1.878,0.0,1.878,0.1306,0.652631,0,0.0
475,2025-12-01 00:35:00,1,174,1000,1.188,1.0,1.188,0.5,0.688,0.08,0.923347,1,0.688
476,2025-12-01 00:35:00,1,104,1001,1.188,1.0,1.188,0.0,1.188,-0.9171,0.397202,1,1.188
